ID,Pred
2021_3238_3268,0.5
2021_3238_3273,0.5
2021_3238_3276,0.5
2021_3238_3277,0.5
2021_3238_3283,0.5
2021_3238_3291,0.5
2021_3238_3292,0.5
2021_3238_3299,0.5
2021_3238_3301,0.5
2021_3238_3314,0.5
2021_3238_3321,0.5
2021_3238_3329,0.5
2021_3238_3332,0.5
2021_3238_3333,0.5
2021_3238_3353,0.5
2021_3238_3355,0.5
2021_3238_3372,0.5
2021_3238_3376,0.5
2021_3238_3377,0.5
2021_3238_3378,0.5
2021_3238_3390,0.5
2021_3238_3392,0.5
2021_3238_3393,0.5
2021_3238_3397,0.5
2021_3238_3400,0.5
2021_3238_3401,0.5
2021_3238_3407,0.5
2021_3238_3413,0.5
2021_3238_3416,0.5
2021_3238_3417,0.5
2021_3238_3430,0.5
2021_3238_3433,0.5
2021_3238_3439,0.5
2021_3238_3448,0.5
2021_3238_3450,0.5
2021_3238_3452,0.5
2021_3238_3460,0.5
2021_3238_3461,0.5
2021_3246_3250,0.5
2021_3246_3257,0.5
2021_3246_3265,0.5
2021_3246_3266,0.5
2021_3246_3268,0.5
2021_3246_3273,0.5
2021_3246_3276,0.5
2021_3246_3277,0.5
2021_3246_3283,0.5
2021_3246_3291,0.5
2021_3246_3292,0.5
2021_3246_3299,0.5
2021_3246_3301,0.5
2021_3246_3314,0.5
2021_3246_3321,0.5
2021_3246_3329,0.5
2021_3246_3332,0.5
2021_3246_3333,0.5
2021_3246_3353,0.5
2021_3246_3355,0.5
2021_3246_3372,0.5
2021_3246_3376,0.5
2021_3246_3377,0.5
2021_3246_3378,0.5
2021_3246_3390,0.5
2021_3246_3392,0.5
2021_3246_3393,0.5
2021_3246_3397,0.5
2021_3246_3400,0.5
2021_3246_3401,0.5
2021_3246_3407,0.5
2021_3246_3413,0.5
2021_3246_3416,0.5
2021_3246_3417,0.5
2021_3246_3430,0.5
2021_3246_3433,0.5
2021_3246_3439,0.5
2021_3246_3448,0.5
2021_3246_3450,0.5
2021_3246_3452,0.5
2021_3246_3460,0.5
2021_3246_3461,0.5
2021_3250_3257,0.5
2021_3250_3265,0.5
2021_3250_3266,0.5
2021_3250_3268,0.5
2021_3250_3273,0.5
2021_3250_3276,0.5
2021_3250_3277,0.5
2021_3250_3283,0.5
2021_3250_3291,0.5
2021_3250_3292,0.5
2021_3250_3299,0.5
2021_3250_3301,0.5
2021_3250_3314,0.5
2021_3250_3321,0.5
2021_3250_3329,0.5
2021_3250_3332,0.5
2021_3250_3333,0.5
2021_3250_3353,0.5
2021_3250_3355,0.5
2021_3250_3372,0.5
2021_3250_3376,0.5
2021_3250_3377,0.5
2021_3250_3378,0.5
2021_3250_3390,0.5
2021_3250_3392,0.5
2021_3250_3393,0.5
2021_3250_3397,0.5
2021_3250_3400,0.5
2021_3250_3401,0.5
2021_3250_3407,0.5
2021_3250_3413,0.5
2021_3250_3416,0.5
2021_3250_3417,0.5
2021_3250_3430,0.5
2021_3250_3433,0.5
2021_3250_3439,0.5
2021_3250_3448,0.5
2021_3250_3450,0.5
2021_3250_3452,0.5
2021_3250_3460,0.5
2021_3250_3461,0.5
2021_3257_3265,0.5
2021_3257_3266,0.5
2021_3257_3268,0.5
2021_3257_3273,0.5
2021_3257_3276,0.5
2021_3257_3277,0.5
2021_3257_3283,0.5
2021_3257_3291,0.5
2021_3257_3292,0.5
2021_3257_3299,0.5
2021_3257_3301,0.5
2021_3257_3314,0.5
2021_3257_3321,0.5
2021_3257_3329,0.5
2021_3257_3332,0.5
2021_3257_3333,0.5
2021_3257_3353,0.5
2021_3257_3355,0.5
2021_3257_3372,0.5
2021_3257_3376,0.5
2021_3257_3377,0.5
2021_3257_3378,0.5
2021_3257_3390,0.5
2021_3257_3392,0.5
2021_3257_3393,0.5
2021_3257_3397,0.5
2021_3257_3400,0.5
2021_3257_3401,0.5
2021_3257_3407,0.5
2021_3257_3413,0.5
2021_3257_3416,0.5
2021_3257_3417,0.5
2021_3257_3430,0.5
2021_3257_3433,0.5
2021_3257_3439,0.5
2021_3257_3448,0.5
2021_3257_3450,0.5
2021_3257_3452,0.5
2021_3257_3460,0.5
2021_3257_3461,0.5
2021_3265_3266,0.5
2021_3265_3268,0.5
2021_3265_3273,0.5
2021_3265_3276,0.5
2021_3265_3277,0.5
2021_3265_3283,0.5
2021_3265_3291,0.5
2021_3265_3292,0.5
2021_3265_3299,0.5
2021_3265_3301,0.5
2021_3265_3314,0.5
2021_3265_3321,0.5
2021_3265_3329,0.5
2021_3265_3332,0.5
2021_3265_3333,0.5
2021_3265_3353,0.5
2021_3265_3355,0.5
2021_3265_3372,0.5
2021_3265_3376,0.5
2021_3265_3377,0.5
2021_3265_3378,0.5
2021_3265_3390,0.5
2021_3265_3392,0.5
2021_3265_3393,0.5
2021_3265_3397,0.5
2021_3265_3400,0.5
2021_3265_3401,0.5
2021_3265_3407,0.5
2021_3265_3413,0.5
2021_3265_3416,0.5
2021_3265_3417,0.5
2021_3265_3430,0.5
2021_3265_3433,0.5
2021_3265_3439,0.5
2021_3265_3448,0.5
2021_3265_3450,0.5
2021_3265_3452,0.5
2021_3265_3460,0.5
2021_3265_3461,0.5
2021_3266_3268,0.5
2021_3266_3273,0.5
2021_3266_3276,0.5
2021_3266_3277,0.5
2021_3266_3283,0.5
2021_3266_3291,0.5
2021_3266_3292,0.5
2021_3266_3299,0.5
2021_3266_3301,0.5
2021_3266_3314,0.5
2021_3266_3321,0.5
2021_3266_3329,0.5
2021_3266_3332,0.5
2021_3266_3333,0.5
2021_3266_3353,0.5
2021_3266_3355,0.5
2021_3266_3372,0.5
2021_3266_3376,0.5
2021_3266_3377,0.5
2021_3266_3378,0.5
2021_3266_3390,0.5
2021_3266_3392,0.5
2021_3266_3393,0.5
2021_3266_3397,0.5
2021_3266_3400,0.5
2021_3266_3401,0.5
2021_3266_3407,0.5
2021_3266_3413,0.5
2021_3266_3416,0.5
2021_3266_3417,0.5
2021_3266_3430,0.5
2021_3266_3433,0.5
2021_3266_3439,0.5
2021_3266_3448,0.5
2021_3266_3450,0.5
2021_3266_3452,0.5
2021_3266_3460,0.5
2021_3266_3461,0.5
2021_3268_3273,0.5
2021_3268_3276,0.5
2021_3268_3277,0.5
2021_3268_3283,0.5
2021_3268_3291,0.5
2021_3268_3292,0.5
2021_3268_3299,0.5
2021_3268_3301,0.5
2021_3268_3314,0.5
2021_3268_3321,0.5
2021_3268_3329,0.5
2021_3268_3332,0.5
2021_3268_3333,0.5
2021_3268_3353,0.5
2021_3268_3355,0.5
2021_3268_3372,0.5
2021_3268_3376,0.5
2021_3268_3377,0.5
2021_3268_3378,0.5
2021_3268_3390,0.5
2021_3268_3392,0.5
2021_3268_3393,0.5
2021_3268_3397,0.5
2021_3268_3400,0.5
2021_3268_3401,0.5
2021_3268_3407,0.5
2021_3268_3413,0.5
2021_3268_3416,0.5
2021_3268_3417,0.5
2021_3268_3430,0.5
2021_3268_3433,0.5
2021_3268_3439,0.5
2021_3268_3448,0.5
2021_3268_3450,0.5
2021_3268_3452,0.5
2021_3268_3460,0.5
2021_3268_3461,0.5
2021_3273_3276,0.5
2021_3273_3277,0.5
2021_3273_3283,0.5
2021_3273_3291,0.5
2021_3273_3292,0.5
2021_3273_3299,0.5
2021_3273_3301,0.5
2021_3273_3314,0.5
2021_3273_3321,0.5
2021_3273_3329,0.5
2021_3273_3332,0.5
2021_3273_3333,0.5
2021_3273_3353,0.5
2021_3273_3355,0.5
2021_3273_3372,0.5
2021_3273_3376,0.5
2021_3273_3377,0.5
2021_3273_3378,0.5
2021_3273_3390,0.5
2021_3273_3392,0.5
2021_3273_3393,0.5
2021_3273_3397,0.5
2021_3273_3400,0.5
2021_3273_3401,0.5
2021_3273_3407,0.5
2021_3273_3413,0.5
2021_3273_3416,0.5
2021_3273_3417,0.5
2021_3273_3430,0.5
2021_3273_3433,0.5
2021_3273_3439,0.5
2021_3273_3448,0.5
2021_3273_3450,0.5
2021_3273_3452,0.5
2021_3273_3460,0.5
2021_3273_3461,0.5
2021_3276_3277,0.5
2021_3276_3283,0.5
2021_3276_3291,0.5
2021_3276_3292,0.5
2021_3276_3299,0.5
2021_3276_3301,0.5
2021_3276_3314,0.5
2021_3276_3321,0.5
2021_3276_3329,0.5
2021_3276_3332,0.5
2021_3276_3333,0.5
2021_3276_3353,0.5
2021_3276_3355,0.5
2021_3276_3372,0.5
2021_3276_3376,0.5
2021_3276_3377,0.5
2021_3276_3378,0.5
2021_3276_3390,0.5
2021_3276_3392,0.5
2021_3276_3393,0.5
2021_3276_3397,0.5
2021_3276_3400,0.5
2021_3276_3401,0.5
2021_3276_3407,0.5
2021_3276_3413,0.5
2021_3276_3416,0.5
2021_3276_3417,0.5
2021_3276_3430,0.5
2021_3276_3433,0.5
2021_3276_3439,0.5
2021_3276_3448,0.5
2021_3276_3450,0.5
2021_3276_3452,0.5
2021_3276_3460,0.5
2021_3276_3461,0.5
2021_3277_3283,0.5
2021_3277_3291,0.5
2021_3277_3292,0.5
2021_3277_3299,0.5
2021_3277_3301,0.5
2021_3277_3314,0.5
2021_3277_3321,0.5
2021_3277_3329,0.5
2021_3277_3332,0.5
2021_3277_3333,0.5
2021_3277_3353,0.5
2021_3277_3355,0.5
2021_3277_3372,0.5
2021_3277_3376,0.5
2021_3277_3377,0.5
2021_3277_3378,0.5
2021_3277_3390,0.5
2021_3277_3392,0.5
2021_3277_3393,0.5
2021_3277_3397,0.5
2021_3277_3400,0.5
2021_3277_3401,0.5
2021_3277_3407,0.5
2021_3277_3413,0.5
2021_3277_3416,0.5
2021_3277_3417,0.5
2021_3277_3430,0.5
2021_3277_3433,0.5
2021_3277_3439,0.5
2021_3277_3448,0.5
2021_3277_3450,0.5
2021_3277_3452,0.5
2021_3277_3460,0.5
2021_3277_3461,0.5
2021_3283_3291,0.5
2021_3283_3292,0.5
2021_3283_3299,0.5
2021_3283_3301,0.5
2021_3283_3314,0.5
2021_3283_3321,0.5
2021_3283_3329,0.5
2021_3283_3332,0.5
2021_3283_3333,0.5
2021_3283_3353,0.5
2021_3283_3355,0.5
2021_3283_3372,0.5
2021_3283_3376,0.5
2021_3283_3377,0.5
2021_3283_3378,0.5
2021_3283_3390,0.5
2021_3283_3392,0.5
2021_3283_3393,0.5
2021_3283_3397,0.5
2021_3283_3400,0.5
2021_3283_3401,0.5
2021_3283_3407,0.5
2021_3283_3413,0.5
2021_3283_3416,0.5
2021_3283_3417,0.5
2021_3283_3430,0.5
2021_3283_3433,0.5
2021_3283_3439,0.5
2021_3283_3448,0.5
2021_3283_3450,0.5
2021_3283_3452,0.5
2021_3283_3460,0.5
2021_3283_3461,0.5
2021_3291_3292,0.5
2021_3291_3299,0.5
2021_3291_3301,0.5
2021_3291_3314,0.5
2021_3291_3321,0.5
2021_3291_3329,0.5
2021_3291_3332,0.5
2021_3291_3333,0.5
2021_3291_3353,0.5
2021_3291_3355,0.5
2021_3291_3372,0.5
2021_3291_3376,0.5
2021_3291_3377,0.5
2021_3291_3378,0.5
2021_3291_3390,0.5
2021_3291_3392,0.5
2021_3291_3393,0.5
2021_3291_3397,0.5
2021_3291_3400,0.5
2021_3291_3401,0.5
2021_3291_3407,0.5
2021_3291_3413,0.5
2021_3291_3416,0.5
2021_3291_3417,0.5
2021_3291_3430,0.5
2021_3291_3433,0.5
2021_3291_3439,0.5
2021_3291_3448,0.5
2021_3291_3450,0.5
2021_3291_3452,0.5
2021_3291_3460,0.5
2021_3291_3461,0.5
2021_3292_3299,0.5
2021_3292_3301,0.5
2021_3292_3314,0.5
2021_3292_3321,0.5
2021_3292_3329,0.5
2021_3292_3332,0.5
2021_3292_3333,0.5
2021_3292_3353,0.5
2021_3292_3355,0.5
2021_3292_3372,0.5
2021_3292_3376,0.5
2021_3292_3377,0.5
2021_3292_3378,0.5
2021_3292_3390,0.5
2021_3292_3392,0.5
2021_3292_3393,0.5
2021_3292_3397,0.5
2021_3292_3400,0.5
2021_3292_3401,0.5
2021_3292_3407,0.5
2021_3292_3413,0.5
2021_3292_3416,0.5
2021_3292_3417,0.5
2021_3292_3430,0.5
2021_3292_3433,0.5
2021_3292_3439,0.5
2021_3292_3448,0.5
2021_3292_3450,0.5
2021_3292_3452,0.5
2021_3292_3460,0.5
2021_3292_3461,0.5
2021_3299_3301,0.5
2021_3299_3314,0.5
2021_3299_3321,0.5
2021_3299_3329,0.5
2021_3299_3332,0.5
2021_3299_3333,0.5
2021_3299_3353,0.5
2021_3299_3355,0.5
2021_3299_3372,0.5
2021_3299_3376,0.5
2021_3299_3377,0.5
2021_3299_3378,0.5
2021_3299_3390,0.5
2021_3299_3392,0.5
2021_3299_3393,0.5
2021_3299_3397,0.5
2021_3299_3400,0.5
2021_3299_3401,0.5
2021_3299_3407,0.5
2021_3299_3413,0.5
2021_3299_3416,0.5
2021_3299_3417,0.5
2021_3299_3430,0.5
2021_3299_3433,0.5
2021_3299_3439,0.5
2021_3299_3448,0.5
2021_3299_3450,0.5
2021_3299_3452,0.5
2021_3299_3460,0.5
2021_3299_3461,0.5
2021_3301_3314,0.5
2021_3301_3321,0.5
2021_3301_3329,0.5
2021_3301_3332,0.5
2021_3301_3333,0.5
2021_3301_3353,0.5
2021_3301_3355,0.5
2021_3301_3372,0.5
2021_3301_3376,0.5
2021_3301_3377,0.5
2021_3301_3378,0.5
2021_3301_3390,0.5
2021_3301_3392,0.5
2021_3301_3393,0.5
2021_3301_3397,0.5
2021_3301_3400,0.5
2021_3301_3401,0.5
2021_3301_3407,0.5
2021_3301_3413,0.5
2021_3301_3416,0.5
2021_3301_3417,0.5
2021_3301_3430,0.5
2021_3301_3433,0.5
2021_3301_3439,0.5
2021_3301_3448,0.5
2021_3301_3450,0.5
2021_3301_3452,0.5
2021_3301_3460,0.5
2021_3301_3461,0.5
2021_3314_3321,0.5
2021_3314_3329,0.5
2021_3314_3332,0.5
2021_3314_3333,0.5
2021_3314_3353,0.5
2021_3314_3355,0.5
2021_3314_3372,0.5
2021_3314_3376,0.5
2021_3314_3377,0.5
2021_3314_3378,0.5
2021_3314_3390,0.5
2021_3314_3392,0.5
2021_3314_3393,0.5
2021_3314_3397,0.5
2021_3314_3400,0.5
2021_3314_3401,0.5
2021_3314_3407,0.5
2021_3314_3413,0.5
2021_3314_3416,0.5
2021_3314_3417,0.5
2021_3314_3430,0.5
2021_3314_3433,0.5
2021_3314_3439,0.5
2021_3314_3448,0.5
2021_3314_3450,0.5
2021_3314_3452,0.5
2021_3314_3460,0.5
2021_3314_3461,0.5
2021_3321_3329,0.5
2021_3321_3332,0.5
2021_3321_3333,0.5
2021_3321_3353,0.5
2021_3321_3355,0.5
2021_3321_3372,0.5
2021_3321_3376,0.5
2021_3321_3377,0.5
2021_3321_3378,0.5
2021_3321_3390,0.5
2021_3321_3392,0.5
2021_3321_3393,0.5
2021_3321_3397,0.5
2021_3321_3400,0.5
2021_3321_3401,0.5
2021_3321_3407,0.5
2021_3321_3413,0.5
2021_3321_3416,0.5
2021_3321_3417,0.5
2021_3321_3430,0.5
2021_3321_3433,0.5
2021_3321_3439,0.5
2021_3321_3448,0.5
2021_3321_3450,0.5
2021_3321_3452,0.5
2021_3321_3460,0.5
2021_3321_3461,0.5
2021_3329_3332,0.5
2021_3329_3333,0.5
2021_3329_3353,0.5
2021_3329_3355,0.5
2021_3329_3372,0.5
2021_3329_3376,0.5
2021_3329_3377,0.5
2021_3329_3378,0.5
2021_3329_3390,0.5
2021_3329_3392,0.5
2021_3329_3393,0.5
2021_3329_3397,0.5
2021_3329_3400,0.5
2021_3329_3401,0.5
2021_3329_3407,0.5
2021_3329_3413,0.5
2021_3329_3416,0.5
2021_3329_3417,0.5
2021_3329_3430,0.5
2021_3329_3433,0.5
2021_3329_3439,0.5
2021_3329_3448,0.5
2021_3329_3450,0.5
2021_3329_3452,0.5
2021_3329_3460,0.5
2021_3329_3461,0.5
2021_3332_3333,0.5
2021_3332_3353,0.5
2021_3332_3355,0.5
2021_3332_3372,0.5
2021_3332_3376,0.5
2021_3332_3377,0.5
2021_3332_3378,0.5
2021_3332_3390,0.5
2021_3332_3392,0.5
2021_3332_3393,0.5
2021_3332_3397,0.5
2021_3332_3400,0.5
2021_3332_3401,0.5
2021_3332_3407,0.5
2021_3332_3413,0.5
2021_3332_3416,0.5
2021_3332_3417,0.5
2021_3332_3430,0.5
2021_3332_3433,0.5
2021_3332_3439,0.5
2021_3332_3448,0.5
2021_3332_3450,0.5
2021_3332_3452,0.5
2021_3332_3460,0.5
2021_3332_3461,0.5
2021_3333_3353,0.5
2021_3333_3355,0.5
2021_3333_3372,0.5
2021_3333_3376,0.5
2021_3333_3377,0.5
2021_3333_3378,0.5
2021_3333_3390,0.5
2021_3333_3392,0.5
2021_3333_3393,0.5
2021_3333_3397,0.5
2021_3333_3400,0.5
2021_3333_3401,0.5
2021_3333_3407,0.5
2021_3333_3413,0.5
2021_3333_3416,0.5
2021_3333_3417,0.5
2021_3333_3430,0.5
2021_3333_3433,0.5
2021_3333_3439,0.5
2021_3333_3448,0.5
2021_3333_3450,0.5
2021_3333_3452,0.5
2021_3333_3460,0.5
2021_3333_3461,0.5
2021_3353_3355,0.5
2021_3353_3372,0.5
2021_3353_3376,0.5
2021_3353_3377,0.5
2021_3353_3378,0.5
2021_3353_3390,0.5
2021_3353_3392,0.5
2021_3353_3393,0.5
2021_3353_3397,0.5
2021_3353_3400,0.5
2021_3353_3401,0.5
2021_3353_3407,0.5
2021_3353_3413,0.5
2021_3353_3416,0.5
2021_3353_3417,0.5
2021_3353_3430,0.5
2021_3353_3433,0.5
2021_3353_3439,0.5
2021_3353_3448,0.5
2021_3353_3450,0.5
2021_3353_3452,0.5
2021_3353_3460,0.5
2021_3353_3461,0.5
2021_3355_3372,0.5
2021_3355_3376,0.5
2021_3355_3377,0.5
2021_3355_3378,0.5
2021_3355_3390,0.5
2021_3355_3392,0.5
2021_3355_3393,0.5
2021_3355_3397,0.5
2021_3355_3400,0.5
2021_3355_3401,0.5
2021_3355_3407,0.5
2021_3355_3413,0.5
2021_3355_3416,0.5
2021_3355_3417,0.5
2021_3355_3430,0.5
2021_3355_3433,0.5
2021_3355_3439,0.5
2021_3355_3448,0.5
2021_3355_3450,0.5
2021_3355_3452,0.5
2021_3355_3460,0.5
2021_3355_3461,0.5
2021_3372_3376,0.5
2021_3372_3377,0.5
2021_3372_3378,0.5
2021_3372_3390,0.5
2021_3372_3392,0.5
2021_3372_3393,0.5
2021_3372_3397,0.5
2021_3372_3400,0.5
2021_3372_3401,0.5
2021_3372_3407,0.5
2021_3372_3413,0.5
2021_3372_3416,0.5
2021_3372_3417,0.5
2021_3372_3430,0.5
2021_3372_3433,0.5
2021_3372_3439,0.5
2021_3372_3448,0.5
2021_3372_3450,0.5
2021_3372_3452,0.5
2021_3372_3460,0.5
2021_3372_3461,0.5
2021_3376_3377,0.5
2021_3376_3378,0.5
2021_3376_3390,0.5
2021_3376_3392,0.5
2021_3376_3393,0.5
2021_3376_3397,0.5
2021_3376_3400,0.5
2021_3376_3401,0.5
2021_3376_3407,0.5
2021_3376_3413,0.5
2021_3376_3416,0.5
2021_3376_3417,0.5
2021_3376_3430,0.5
2021_3376_3433,0.5
2021_3376_3439,0.5
2021_3376_3448,0.5
2021_3376_3450,0.5
2021_3376_3452,0.5
2021_3376_3460,0.5
2021_3376_3461,0.5
2021_3377_3378,0.5
2021_3377_3390,0.5
2021_3377_3392,0.5
2021_3377_3393,0.5
2021_3377_3397,0.5
2021_3377_3400,0.5
2021_3377_3401,0.5
2021_3377_3407,0.5
2021_3377_3413,0.5
2021_3377_3416,0.5
2021_3377_3417,0.5
2021_3377_3430,0.5
2021_3377_3433,0.5
2021_3377_3439,0.5
2021_3377_3448,0.5
2021_3377_3450,0.5
2021_3377_3452,0.5
2021_3377_3460,0.5
2021_3377_3461,0.5
2021_3378_3390,0.5
2021_3378_3392,0.5
2021_3378_3393,0.5
2021_3378_3397,0.5
2021_3378_3400,0.5
2021_3378_3401,0.5
2021_3378_3407,0.5
2021_3378_3413,0.5
2021_3378_3416,0.5
2021_3378_3417,0.5
2021_3378_3430,0.5
2021_3378_3433,0.5
2021_3378_3439,0.5
2021_3378_3448,0.5
2021_3378_3450,0.5
2021_3378_3452,0.5
2021_3378_3460,0.5
2021_3378_3461,0.5
2021_3390_3392,0.5
2021_3390_3393,0.5
2021_3390_3397,0.5
2021_3390_3400,0.5
2021_3390_3401,0.5
2021_3390_3407,0.5
2021_3390_3413,0.5
2021_3390_3416,0.5
2021_3390_3417,0.5
2021_3390_3430,0.5
2021_3390_3433,0.5
2021_3390_3439,0.5
2021_3390_3448,0.5
2021_3390_3450,0.5
2021_3390_3452,0.5
2021_3390_3460,0.5
2021_3390_3461,0.5
2021_3392_3393,0.5
2021_3392_3397,0.5
2021_3392_3400,0.5
2021_3392_3401,0.5
2021_3392_3407,0.5
2021_3392_3413,0.5
2021_3392_3416,0.5
2021_3392_3417,0.5
2021_3392_3430,0.5
2021_3392_3433,0.5
2021_3392_3439,0.5
2021_3392_3448,0.5
2021_3392_3450,0.5
2021_3392_3452,0.5
2021_3392_3460,0.5
2021_3392_3461,0.5
2021_3393_3397,0.5
2021_3393_3400,0.5
2021_3393_3401,0.5
2021_3393_3407,0.5
2021_3393_3413,0.5
2021_3393_3416,0.5
2021_3393_3417,0.5
2021_3393_3430,0.5
2021_3393_3433,0.5
2021_3393_3439,0.5
2021_3393_3448,0.5
2021_3393_3450,0.5
2021_3393_3452,0.5
2021_3393_3460,0.5
2021_3393_3461,0.5
2021_3397_3400,0.5
2021_3397_3401,0.5
2021_3397_3407,0.5
2021_3397_3413,0.5
2021_3397_3416,0.5
2021_3397_3417,0.5
2021_3397_3430,0.5
2021_3397_3433,0.5
2021_3397_3439,0.5
2021_3397_3448,0.5
2021_3397_3450,0.5
2021_3397_3452,0.5
2021_3397_3460,0.5
2021_3397_3461,0.5
2021_3400_3401,0.5
2021_3400_3407,0.5
2021_3400_3413,0.5
2021_3400_3416,0.5
2021_3400_3417,0.5
2021_3400_3430,0.5
2021_3400_3433,0.5
2021_3400_3439,0.5
2021_3400_3448,0.5
2021_3400_3450,0.5
2021_3400_3452,0.5
2021_3400_3460,0.5
2021_3400_3461,0.5
2021_3401_3407,0.5
2021_3401_3413,0.5
2021_3401_3416,0.5
2021_3401_3417,0.5
2021_3401_3430,0.5
2021_3401_3433,0.5
2021_3401_3439,0.5
2021_3401_3448,0.5
2021_3401_3450,0.5
2021_3401_3452,0.5
2021_3401_3460,0.5
2021_3401_3461,0.5
2021_3407_3413,0.5
2021_3407_3416,0.5
2021_3407_3417,0.5
2021_3407_3430,0.5
2021_3407_3433,0.5
2021_3407_3439,0.5
2021_3407_3448,0.5
2021_3407_3450,0.5
2021_3407_3452,0.5
2021_3407_3460,0.5
2021_3407_3461,0.5
2021_3413_3416,0.5
2021_3413_3417,0.5
2021_3413_3430,0.5
2021_3413_3433,0.5
2021_3413_3439,0.5
2021_3413_3448,0.5
2021_3413_3450,0.5
2021_3413_3452,0.5
2021_3413_3460,0.5
2021_3413_3461,0.5
2021_3416_3417,0.5
2021_3416_3430,0.5
2021_3416_3433,0.5
2021_3416_3439,0.5
2021_3416_3448,0.5
2021_3416_3450,0.5
2021_3416_3452,0.5
2021_3416_3460,0.5
2021_3416_3461,0.5
2021_3417_3430,0.5
2021_3417_3433,0.5
2021_3417_3439,0.5
2021_3417_3448,0.5
2021_3417_3450,0.5
2021_3417_3452,0.5
2021_3417_3460,0.5
2021_3417_3461,0.5
2021_3430_3433,0.5
2021_3430_3439,0.5
2021_3430_3448,0.5
2021_3430_3450,0.5
2021_3430_3452,0.5
2021_3430_3460,0.5
2021_3430_3461,0.5
2021_3433_3439,0.5
2021_3433_3448,0.5
2021_3433_3450,0.5
2021_3433_3452,0.5
2021_3433_3460,0.5
2021_3433_3461,0.5
2021_3439_3448,0.5
2021_3439_3450,0.5
2021_3439_3452,0.5
2021_3439_3460,0.5
2021_3439_3461,0.5
2021_3448_3450,0.5
2021_3448_3452,0.5
2021_3448_3460,0.5
2021_3448_3461,0.5
2021_3450_3452,0.5
2021_3450_3460,0.5
2021_3450_3461,0.5
2021_3452_3460,0.5
2021_3452_3461,0.5
2021_3460_3461,0.5
